cod_municipio,ano,populacao,nome_municipio,sigla_uf
5218391,2006,3830.0,Professor Jamil,GO
5218508,2006,38165.0,Quirinópolis,GO
5218607,2006,11169.0,Rialma,GO
5218706,2006,4419.0,Rianápolis,GO
5218789,2006,3028.0,Rio Quente,GO
5218805,2006,136229.0,Rio Verde,GO
5218904,2006,19122.0,Rubiataba,GO
5219001,2006,7661.0,Sanclerlândia,GO
5219100,2006,5737.0,Santa Bárbara de Goiás,GO
5219209,2006,3624.0,Santa Cruz de Goiás,GO
5219258,2006,4497.0,Santa Fé de Goiás,GO
5219308,2006,35582.0,Santa Helena de Goiás,GO
5219357,2006,3374.0,Santa Isabel,GO
5219407,2006,5496.0,Santa Rita do Araguaia,GO
5219456,2006,3150.0,Santa Rita do Novo Destino,GO
5219506,2006,3227.0,Santa Rosa de Goiás,GO
5219605,2006,4398.0,Santa Tereza de Goiás,GO
5219704,2006,8684.0,Santa Terezinha de Goiás,GO
5219712,2006,4632.0,Santo Antônio da Barra,GO
5219738,2006,3932.0,Santo Antônio de Goiás,GO
5219753,2006,78995.0,Santo Antônio do Descoberto,GO
5219803,2006,9123.0,São Domingos,GO
5219902,2006,6046.0,São Francisco de Goiás,GO
5220009,2006,7933.0,São João d'Aliança,GO
5220058,2006,2132.0,São João da Paraúna,GO
5220108,2006,27376.0,São Luís de Montes Belos,GO
5220157,2006,4173.0,São Luiz do Norte,GO
5220207,2006,25472.0,São Miguel do Araguaia,GO
5220264,2006,3970.0,São Miguel do Passa Quatro,GO
5220280,2006,1969.0,São Patrício,GO
5220405,2006,15367.0,São Simão,GO
5220454,2006,74687.0,Senador Canedo,GO
5220504,2006,5406.0,Serranópolis,GO
5220603,2006,19252.0,Silvânia,GO
5220686,2006,6693.0,Simolândia,GO
5220702,2006,2631.0,Sítio d'Abadia,GO
5221007,2006,3231.0,Taquaral de Goiás,GO
5221080,2006,3481.0,Teresina de Goiás,GO
5221197,2006,6266.0,Terezópolis de Goiás,GO
5221304,2006,3253.0,Três Ranchos,GO
5221403,2006,102430.0,Trindade,GO
5221452,2006,2993.0,Trombas,GO
5221502,2006,4948.0,Turvânia,GO
5221551,2006,4327.0,Turvelândia,GO
5221577,2006,3087.0,Uirapuru,GO
5221601,2006,33235.0,Uruaçu,GO
5221700,2006,14072.0,Uruana,GO
5221809,2006,3304.0,Urutaí,GO
5221858,2006,123921.0,Valparaíso de Goiás,GO
5221908,2006,3589.0,Varjão,GO
5222005,2006,12950.0,Vianópolis,GO
5222054,2006,6591.0,Vicentinópolis,GO
5222203,2006,3617.0,Vila Boa,GO
5222302,2006,5001.0,Vila Propício,GO
5300108,2006,2383784.0,Brasília,DF
1100015,2008,24577.0,Alta Floresta D'Oeste,RO
1100023,2008,84581.0,Ariquemes,RO
1100031,2008,6777.0,Cabixi,RO
1100049,2008,78263.0,Cacoal,RO
1100056,2008,16784.0,Cerejeiras,RO
1100064,2008,18216.0,Colorado do Oeste,RO
1100072,2008,9761.0,Corumbiara,RO
1100080,2008,13973.0,Costa Marques,RO
1100098,2008,28617.0,Espigão D'Oeste,RO
1100106,2008,40541.0,Guajará-Mirim,RO
1100114,2008,53955.0,Jaru,RO
1100122,2008,110707.0,Ji-Paraná,RO
1100130,2008,32214.0,Machadinho D'Oeste,RO
1100148,2008,17653.0,Nova Brasilândia D'Oeste,RO
1100155,2008,37142.0,Ouro Preto do Oeste,RO
1100189,2008,33803.0,Pimenta Bueno,RO
1100205,2008,379185.0,Porto Velho,RO
1100254,2008,22896.0,Presidente Médici,RO
1100262,2008,3260.0,Rio Crespo,RO
1100288,2008,50249.0,Rolim de Moura,RO
1100296,2008,9566.0,Santa Luzia D'Oeste,RO
1100304,2008,68405.0,Vilhena,RO
1100320,2008,23283.0,São Miguel do Guaporé,RO
1100338,2008,21650.0,Nova Mamoré,RO
1100346,2008,17009.0,Alvorada D'Oeste,RO
1100379,2008,11962.0,Alto Alegre dos Parecis,RO
1100403,2008,17169.0,Alto Paraíso,RO
1100452,2008,33879.0,Buritis,RO
1100502,2008,9966.0,Novo Horizonte do Oeste,RO
1100601,2008,5707.0,Cacaulândia,RO
1100700,2008,12790.0,Campo Novo de Rondônia,RO
1100809,2008,17147.0,Candeias do Jamari,RO
1100908,2008,3737.0,Castanheiras,RO
1100924,2008,7633.0,Chupinguaia,RO
1100940,2008,14122.0,Cujubim,RO
1101005,2008,11793.0,Governador Jorge Teixeira,RO
1101104,2008,8110.0,Itapuã do Oeste,RO
1101203,2008,10653.0,Ministro Andreazza,RO
1101302,2008,12446.0,Mirante da Serra,RO
1101401,2008,12710.0,Monte Negro,RO
1101435,2008,7978.0,Nova União,RO
1101450,2008,4696.0,Parecis,RO
1101468,2008,2427.0,Pimenteiras do Oeste,RO
1101476,2008,3819.0,Primavera de Rondônia,RO
1101484,2008,6477.0,São Felipe D'Oeste,RO
1101492,2008,16091.0,São Francisco do Guaporé,RO
1101500,2008,12088.0,Seringueiras,RO
1101559,2008,5070.0,Teixeirópolis,RO
1101609,2008,10254.0,Theobroma,RO
1101708,2008,13785.0,Urupá,RO
1101757,2008,8981.0,Vale do Anari,RO
1101807,2008,9008.0,Vale do Paraíso,RO
1200013,2008,11987.0,Acrelândia,AC
1200054,2008,5559.0,Assis Brasil,AC
1200104,2008,19829.0,Brasiléia,AC
1200138,2008,6745.0,Bujari,AC
1200179,2008,8897.0,Capixaba,AC
1200203,2008,76392.0,Cruzeiro do Sul,AC
1200252,2008,13960.0,Epitaciolândia,AC
1200302,2008,32210.0,Feijó,AC
1200328,2008,6333.0,Jordão,AC
1200336,2008,14387.0,Mâncio Lima,AC
1200344,2008,7405.0,Manoel Urbano,AC
1200351,2008,13729.0,Marechal Thaumaturgo,AC
1200385,2008,17921.0,Plácido de Castro,AC
1200393,2008,8562.0,Porto Walter,AC
1200401,2008,301399.0,Rio Branco,AC
1200427,2008,13020.0,Rodrigues Alves,AC
1200435,2008,4165.0,Santa Rosa do Purus,AC
1200450,2008,19506.0,Senador Guiomard,AC
1200500,2008,35544.0,Sena Madureira,AC
1200609,2008,33368.0,Tarauacá,AC
1200708,2008,14848.0,Xapuri,AC
1200807,2008,14309.0,Porto Acre,AC
1300029,2008,13445.0,Alvarães,AM
1300060,2008,8694.0,Amaturá,AM
1300086,2008,8483.0,Anamã,AM
1300102,2008,14386.0,Anori,AM
1300144,2008,18170.0,Apuí,AM
1300201,2008,14292.0,Atalaia do Norte,AM
1300300,2008,31107.0,Autazes,AM
1300409,2008,25318.0,Barcelos,AM
1300508,2008,27664.0,Barreirinha,AM
1300607,2008,30476.0,Benjamin Constant,AM
1300631,2008,14374.0,Beruri,AM
1300680,2008,13677.0,Boa Vista do Ramos,AM
1300706,2008,30858.0,Boca do Acre,AM
1300805,2008,32160.0,Borba,AM
1300839,2008,10958.0,Caapiranga,AM
1300904,2008,11844.0,Canutama,AM
1301001,2008,25950.0,Carauari,AM
1301100,2008,32190.0,Careiro,AM
1301159,2008,24030.0,Careiro da Várzea,AM
1301209,2008,67055.0,Coari,AM
1301308,2008,16418.0,Codajás,AM
1301407,2008,30473.0,Eirunepé,AM
1301506,2008,17148.0,Envira,AM
1301605,2008,19783.0,Fonte Boa,AM
1301654,2008,14684.0,Guajará,AM
1301704,2008,40027.0,Humaitá,AM
1301803,2008,17850.0,Ipixuna,AM
1301852,2008,33834.0,Iranduba,AM
1301902,2008,87896.0,Itacoatiara,AM
1301951,2008,8300.0,Itamarati,AM
1302009,2008,9515.0,Itapiranga,AM
1302108,2008,5025.0,Japurá,AM
1302207,2008,9032.0,Juruá,AM
1302306,2008,17337.0,Jutaí,AM
1302405,2008,38451.0,Lábrea,AM
1302504,2008,85279.0,Manacapuru,AM
1302553,2008,20095.0,Manaquiri,AM
1302603,2008,1709008.0,Manaus,AM
1302702,2008,45996.0,Manicoré,AM
1302801,2008,18051.0,Maraã,AM
1302900,2008,48808.0,Maués,AM
1303007,2008,18198.0,Nhamundá,AM
1303106,2008,30357.0,Nova Olinda do Norte,AM
1303205,2008,15343.0,Novo Airão,AM
1303304,2008,18796.0,Novo Aripuanã,AM
1303403,2008,105742.0,Parintins,AM
1303502,2008,18938.0,Pauini,AM
1303536,2008,25474.0,Presidente Figueiredo,AM
1303569,2008,26004.0,Rio Preto da Eva,AM
1303601,2008,17780.0,Santa Isabel do Rio Negro,AM
1303700,2008,30176.0,Santo Antônio do Içá,AM
1303809,2008,40806.0,São Gabriel da Cachoeira,AM
1303908,2008,32067.0,São Paulo de Olivença,AM
1303957,2008,9079.0,São Sebastião do Uatumã,AM
1304005,2008,8479.0,Silves,AM
1304062,2008,47051.0,Tabatinga,AM
1304104,2008,19966.0,Tapauá,AM
1304203,2008,64703.0,Tefé,AM
1304237,2008,19858.0,Tonantins,AM
1304260,2008,10130.0,Uarini,AM
1304302,2008,16035.0,Urucará,AM
1304401,2008,17971.0,Urucurituba,AM
1400027,2008,7980.0,Amajari,RR
1400050,2008,14562.0,Alto Alegre,RR
1400100,2008,260930.0,Boa Vista,RR
1400159,2008,10604.0,Bonfim,RR
1400175,2008,11638.0,Cantá,RR
1400209,2008,18789.0,Caracaraí,RR
1400233,2008,7400.0,Caroebe,RR
1400282,2008,6118.0,Iracema,RR
1400308,2008,13017.0,Mucajaí,RR
1400407,2008,7403.0,Normandia,RR
1400456,2008,9019.0,Pacaraima,RR
1400472,2008,25714.0,Rorainópolis,RR
1400506,2008,5945.0,São João da Baliza,RR
1400605,2008,5922.0,São Luiz,RR
1400704,2008,7742.0,Uiramutã,RR
1500107,2008,138005.0,Abaetetuba,PA
1500131,2008,6879.0,Abel Figueiredo,PA
1500206,2008,48878.0,Acará,PA
1500305,2008,32368.0,Afuá,PA
1500347,2008,30389.0,Água Azul do Norte,PA
1500404,2008,55688.0,Alenquer,PA
1500503,2008,31475.0,Almeirim,PA
1500602,2008,96842.0,Altamira,PA
1500701,2008,26563.0,Anajás,PA
1500800,2008,495480.0,Ananindeua,PA
1500859,2008,19410.0,Anapu,PA
1500909,2008,38760.0,Augusto Corrêa,PA
1500958,2008,22092.0,Aurora do Pará,PA
1501006,2008,19839.0,Aveiro,PA
1501105,2008,19780.0,Bagre,PA
1501204,2008,27652.0,Baião,PA
1501253,2008,3935.0,Bannach,PA
1501303,2008,89909.0,Barcarena,PA
1501402,2008,1424120.0,Belém,PA
1501451,2008,12861.0,Belterra,PA
1501501,2008,45616.0,Benevides,PA
1501576,2008,13559.0,Bom Jesus do Tocantins,PA
1501600,2008,11817.0,Bonito,PA
1501709,2008,105908.0,Bragança,PA
1501725,2008,19531.0,Brasil Novo,PA
1501758,2008,7673.0,Brejo Grande do Araguaia,PA
1501782,2008,50400.0,Breu Branco,PA
1501808,2008,99223.0,Breves,PA
1501907,2008,23429.0,Bujaru,PA
1501956,2008,18481.0,Cachoeira do Piriá,PA
1502004,2008,19996.0,Cachoeira do Arari,PA
1502103,2008,115377.0,Cametá,PA
1502152,2008,26135.0,Canaã dos Carajás,PA
1502202,2008,63799.0,Capanema,PA
1502301,2008,52557.0,Capitão Poço,PA
1502400,2008,159110.0,Castanhal,PA
1502509,2008,20228.0,Chaves,PA
1502608,2008,11367.0,Colares,PA
1502707,2008,46916.0,Conceição do Araguaia,PA
1502756,2008,22148.0,Concórdia do Pará,PA
1502764,2008,11348.0,Cumaru do Norte,PA
1502772,2008,18102.0,Curionópolis,PA
1502806,2008,26864.0,Curralinho,PA
1502855,2008,12644.0,Curuá,PA
1502905,2008,35790.0,Curuçá,PA
1502939,2008,39161.0,Dom Eliseu,PA
1502954,2008,29308.0,Eldorado do Carajás,PA
1503002,2008,18710.0,Faro,PA
1503044,2008,15516.0,Floresta do Araguaia,PA
1503077,2008,25436.0,Garrafão do Norte,PA
1503093,2008,28583.0,Goianésia do Pará,PA
1503101,2008,25306.0,Gurupá,PA
1503200,2008,35005.0,Igarapé-Açu,PA
1503309,2008,56639.0,Igarapé-Miri,PA
1503408,2008,10134.0,Inhangapi,PA
1503457,2008,42636.0,Ipixuna do Pará,PA
1503507,2008,30573.0,Irituia,PA
1503606,2008,124865.0,Itaituba,PA
1503705,2008,42332.0,Itupiranga,PA
1503754,2008,39892.0,Jacareacanga,PA
1503804,2008,54513.0,Jacundá,PA
1503903,2008,35155.0,Juruti,PA
1504000,2008,24483.0,Limoeiro do Ajuru,PA
1504059,2008,28762.0,Mãe do Rio,PA
1504109,2008,7883.0,Magalhães Barata,PA
1504208,2008,199946.0,Marabá,PA
1504307,2008,29269.0,Maracanã,PA
1504406,2008,27727.0,Marapanim,PA
1504422,2008,98746.0,Marituba,PA
1504455,2008,23487.0,Medicilândia,PA
1504505,2008,17989.0,Melgaço,PA
1504604,2008,24328.0,Mocajuba,PA
1504703,2008,67195.0,Moju,PA
1504802,2008,63543.0,Monte Alegre,PA
1504901,2008,30117.0,Muaná,PA
1504950,2008,23599.0,Nova Esperança do Piriá,PA
1504976,2008,14808.0,Nova Ipixuna,PA
1505007,2008,12568.0,Nova Timboteua,PA
1505031,2008,21843.0,Novo Progresso,PA
1505064,2008,54506.0,Novo Repartimento,PA
1505106,2008,48287.0,Óbidos,PA
1505205,2008,26487.0,Oeiras do Pará,PA
1505304,2008,57765.0,Oriximiná,PA
1505403,2008,15719.0,Ourém,PA
1505437,2008,21171.0,Ourilândia do Norte,PA
1505486,2008,40768.0,Pacajá,PA
1505494,2008,7329.0,Palestina do Pará,PA
1505502,2008,95479.0,Paragominas,PA
1505536,2008,145326.0,Parauapebas,PA
1505551,2008,6583.0,Pau D'Arco,PA
1505601,2008,7908.0,Peixe-Boi,PA
1505635,2008,13106.0,Piçarra,PA
1505650,2008,19030.0,Placas,PA
1505700,2008,25743.0,Ponta de Pedras,PA
1505809,2008,47967.0,Portel,PA
1505908,2008,27689.0,Porto de Moz,PA
1506005,2008,26866.0,Prainha,PA
1506104,2008,10883.0,Primavera,PA
1506112,2008,13232.0,Quatipuru,PA
1506138,2008,66762.0,Redenção,PA
1506161,2008,17457.0,Rio Maria,PA
1506187,2008,47074.0,Rondon do Pará,PA
1506195,2008,35033.0,Rurópolis,PA
1506203,2008,38681.0,Salinópolis,PA
1506302,2008,17858.0,Salvaterra,PA
1506351,2008,14439.0,Santa Bárbara do Pará,PA
1506401,2008,6190.0,Santa Cruz do Arari,PA
1506500,2008,54464.0,Santa Izabel do Pará,PA
1506559,2008,18523.0,Santa Luzia do Pará,PA
1506583,2008,17156.0,Santa Maria das Barreiras,PA
1506609,2008,23001.0,Santa Maria do Pará,PA
1506708,2008,52856.0,Santana do Araguaia,PA
1506807,2008,275571.0,Santarém,PA
1506906,2008,6267.0,Santarém Novo,PA
1507003,2008,26222.0,Santo Antônio do Tauá,PA
1507102,2008,16757.0,São Caetano de Odivelas,PA
1507151,2008,21889.0,São Domingos do Araguaia,PA
1507201,2008,27897.0,São Domingos do Capim,PA
1507300,2008,64223.0,São Félix do Xingu,PA
1507409,2008,11986.0,São Francisco do Pará,PA
1507458,2008,25291.0,São Geraldo do Araguaia,PA
1507466,2008,4949.0,São João da Ponta,PA
1507474,2008,19691.0,São João de Pirabas,PA
1507508,2008,11963.0,São João do Araguaia,PA
1507607,2008,44532.0,São Miguel do Guamá,PA
1507706,2008,21499.0,São Sebastião da Boa Vista,PA
1507755,2008,5444.0,Sapucaia,PA
1507805,2008,14566.0,Senador José Porfírio,PA
1507904,2008,22244.0,Soure,PA
1507953,2008,69581.0,Tailândia,PA
1507961,2008,10372.0,Terra Alta,PA
1507979,2008,15885.0,Terra Santa,PA
1508001,2008,48522.0,Tomé-Açu,PA
1508035,2008,27374.0,Tracuateua,PA
1508050,2008,16860.0,Trairão,PA
1508084,2008,27491.0,Tucumã,PA
1508100,2008,94016.0,Tucuruí,PA
1508126,2008,34485.0,Ulianópolis,PA
1508159,2008,34875.0,Uruará,PA
1508209,2008,45680.0,Vigia,PA
1508308,2008,55144.0,Viseu,PA
1508357,2008,9809.0,Vitória do Xingu,PA
1508407,2008,40067.0,Xinguara,PA
1600055,2008,3921.0,Serra do Navio,AP
1600105,2008,7745.0,Amapá,AP
1600154,2008,7800.0,Pedra Branca do Amapari,AP
1600204,2008,9060.0,Calçoene,AP
1600212,2008,4528.0,Cutias,AP
1600238,2008,5301.0,Ferreira Gomes,AP
1600253,2008,3583.0,Itaubal,AP
1600279,2008,39285.0,Laranjal do Jari,AP
1600303,2008,359022.0,Macapá,AP
1600402,2008,14418.0,Mazagão,AP
1600501,2008,20226.0,Oiapoque,AP
1600535,2008,14598.0,Porto Grande,AP
1600550,2008,3533.0,Pracuúba,AP
1600600,2008,95733.0,Santana,AP
1600709,2008,13160.0,Tartarugalzinho,AP
1600808,2008,11253.0,Vitória do Jari,AP
1700251,2008,2310.0,Abreulândia,TO
1700301,2008,4120.0,Aguiarnópolis,TO
1700350,2008,5860.0,Aliança do Tocantins,TO
1700400,2008,7692.0,Almas,TO
1700707,2008,8200.0,Alvorada,TO
1701002,2008,9615.0,Ananás,TO
1701051,2008,3264.0,Angico,TO
1701101,2008,4140.0,Aparecida do Rio Negro,TO
1701309,2008,5618.0,Aragominas,TO
1701903,2008,5579.0,Araguacema,TO
1702000,2008,9244.0,Araguaçu,TO
1702109,2008,119128.0,Araguaína,TO
1702158,2008,5154.0,Araguanã,TO
1702208,2008,26722.0,Araguatins,TO
1702307,2008,7034.0,Arapoema,TO
1702406,2008,10928.0,Arraias,TO
1702554,2008,15248.0,Augustinópolis,TO
1702703,2008,3486.0,Aurora do Tocantins,TO
1702901,2008,9175.0,Axixá do Tocantins,TO
1703008,2008,10672.0,Babaçulândia,TO
1703057,2008,2791.0,Bandeirantes do Tocantins,TO
1703073,2008,3684.0,Barra do Ouro,TO
1703107,2008,5304.0,Barrolândia,TO
1703206,2008,4648.0,Bernardo Sayão,TO
1703305,2008,2793.0,Bom Jesus do Tocantins,TO
1703602,2008,2183.0,Brasilândia do Tocantins,TO
1703701,2008,5452.0,Brejinho de Nazaré,TO
1703800,2008,8404.0,Buriti do Tocantins,TO
1703826,2008,2235.0,Cachoeirinha,TO
1703842,2008,7858.0,Campos Lindos,TO
1703867,2008,3672.0,Cariri do Tocantins,TO
1703883,2008,2383.0,Carmolândia,TO
1703891,2008,3411.0,Carrasco Bonito,TO
1703909,2008,4813.0,Caseara,TO
1704105,2008,2457.0,Centenário,TO
1704600,2008,1274.0,Chapada de Areia,TO
1705102,2008,3791.0,Chapada da Natividade,TO
1705508,2008,30190.0,Colinas do Tocantins,TO
1705557,2008,5023.0,Combinado,TO
1705607,2008,4529.0,Conceição do Tocantins,TO
1706001,2008,5035.0,Couto Magalhães,TO
1706100,2008,6698.0,Cristalândia,TO
1706258,2008,1299.0,Crixás do Tocantins,TO
1706506,2008,5288.0,Darcinópolis,TO
1707009,2008,19158.0,Dianópolis,TO
1707108,2008,6549.0,Divinópolis do Tocantins,TO
1707207,2008,7261.0,Dois Irmãos do Tocantins,TO
1707306,2008,4617.0,Dueré,TO
1707405,2008,8375.0,Esperantina,TO
1707553,2008,4101.0,Fátima,TO
1707652,2008,4950.0,Figueirópolis,TO
1707702,2008,8007.0,Filadélfia,TO
1708205,2008,18743.0,Formoso do Araguaia,TO
1708254,2008,2160.0,Tabocão,TO
1708304,2008,5376.0,Goianorte,TO
1709005,2008,11982.0,Goiatins,TO
1709302,2008,22314.0,Guaraí,TO
1709500,2008,73548.0,Gurupi,TO
1709807,2008,1754.0,Ipueiras,TO
1710508,2008,6565.0,Itacajá,TO
1710706,2008,6246.0,Itaguatins,TO
1710904,2008,3521.0,Itapiratins,TO
1711100,2008,3080.0,Itaporã do Tocantins,TO
1711506,2008,3906.0,Jaú do Tocantins,TO
1711803,2008,2200.0,Juarina,TO
1711902,2008,8481.0,Lagoa da Confusão,TO
1711951,2008,3278.0,Lagoa do Tocantins,TO
1712009,2008,2219.0,Lajeado,TO
1712157,2008,1640.0,Lavandeira,TO
1712405,2008,3737.0,Lizarda,TO
1712454,2008,2874.0,Luzinópolis,TO
1712504,2008,4616.0,Marianópolis do Tocantins,TO
1712702,2008,1788.0,Mateiros,TO
1712801,2008,3281.0,Maurilândia do Tocantins,TO
1713205,2008,20194.0,Miracema do Tocantins,TO
1713304,2008,12200.0,Miranorte,TO
1713601,2008,6586.0,Monte do Carmo,TO
1713700,2008,1911.0,Monte Santo do Tocantins,TO
1713809,2008,4672.0,Palmeiras do Tocantins,TO
1713957,2008,2935.0,Muricilândia,TO
1714203,2008,9355.0,Natividade,TO
1714302,2008,4652.0,Nazaré,TO
1714880,2008,10835.0,Nova Olinda,TO
1715002,2008,3888.0,Nova Rosalândia,TO
1715101,2008,3870.0,Novo Acordo,TO
1715150,2008,1848.0,Novo Alegre,TO
1715259,2008,2492.0,Novo Jardim,TO
1715507,2008,1114.0,Oliveira de Fátima,TO
1715705,2008,4837.0,Palmeirante,TO
1715754,2008,8366.0,Palmeirópolis,TO
1716109,2008,41500.0,Paraíso do Tocantins,TO
1716208,2008,10794.0,Paranã,TO
1716307,2008,4909.0,Pau D'Arco,TO
1716505,2008,10605.0,Pedro Afonso,TO
1716604,2008,9002.0,Peixe,TO
1716653,2008,4940.0,Pequizeiro,TO
1716703,2008,9005.0,Colméia,TO
1717008,2008,4521.0,Pindorama do Tocantins,TO
1717206,2008,3103.0,Piraquê,TO
1717503,2008,6598.0,Pium,TO
1717800,2008,4660.0,Ponte Alta do Bom Jesus,TO
1717909,2008,6763.0,Ponte Alta do Tocantins,TO
1718006,2008,2917.0,Porto Alegre do Tocantins,TO
1718204,2008,46598.0,Porto Nacional,TO
1718303,2008,7267.0,Praia Norte,TO
1718402,2008,3785.0,Presidente Kennedy,TO
1718451,2008,2230.0,Pugmil,TO
1718501,2008,3777.0,Recursolândia,TO
1718550,2008,3798.0,Riachinho,TO
1718659,2008,1499.0,Rio da Conceição,TO
1718709,2008,2150.0,Rio dos Bois,TO
1718758,2008,6345.0,Rio Sono,TO
1718808,2008,3788.0,Sampaio,TO
1718840,2008,3543.0,Sandolândia,TO
1718865,2008,5773.0,Santa Fé do Araguaia,TO
1718881,2008,2755.0,Santa Maria do Tocantins,TO
1718899,2008,2330.0,Santa Rita do Tocantins,TO
1718907,2008,4545.0,Santa Rosa do Tocantins,TO
1719004,2008,2366.0,Santa Tereza do Tocantins,TO
1720002,2008,2356.0,Santa Terezinha do Tocantins,TO
1720101,2008,4583.0,São Bento do Tocantins,TO
1720150,2008,1451.0,São Félix do Tocantins,TO
1720200,2008,10536.0,São Miguel do Tocantins,TO
1720259,2008,3102.0,São Salvador do Tocantins,TO
1720309,2008,4373.0,São Sebastião do Tocantins,TO
1720499,2008,5024.0,São Valério,TO
1720655,2008,5250.0,Silvanópolis,TO
1720804,2008,9568.0,Sítio Novo do Tocantins,TO
1720853,2008,1718.0,Sucupira,TO
1720903,2008,14528.0,Taguatinga,TO
1720937,2008,1974.0,Taipas do Tocantins,TO
1720978,2008,2632.0,Talismã,TO
1721000,2008,184014.0,Palmas,TO
1721109,2008,6866.0,Tocantínia,TO
1721208,2008,21932.0,Tocantinópolis,TO
1721257,2008,1448.0,Tupirama,TO
1721307,2008,2072.0,Tupiratins,TO
1722081,2008,9574.0,Wanderlândia,TO
1722107,2008,11160.0,Xambioá,TO
2100055,2008,100017.0,Açailândia,MA
2100105,2008,5834.0,Afonso Cunha,MA
2100154,2008,12213.0,Água Doce do Maranhão,MA
2100204,2008,21969.0,Alcântara,MA
2100303,2008,22328.0,Aldeias Altas,MA
2100402,2008,7607.0,Altamira do Maranhão,MA
2100436,2008,22676.0,Alto Alegre do Maranhão,MA
2100477,2008,32955.0,Alto Alegre do Pindaré,MA
2100501,2008,10606.0,Alto Parnaíba,MA
2100550,2008,6361.0,Amapá do Maranhão,MA
2100600,2008,36850.0,Amarante do Maranhão,MA
2100709,2008,24695.0,Anajatuba,MA
2100808,2008,12990.0,Anapurus,MA
2100832,2008,13641.0,Apicum-Açu,MA
2100873,2008,10221.0,Araguanã,MA
2100907,2008,38800.0,Araioses,MA
2100956,2008,27967.0,Arame,MA
2101004,2008,28585.0,Arari,MA
2101103,2008,14743.0,Axixá,MA
2101202,2008,97946.0,Bacabal,MA
2101251,2008,15115.0,Bacabeira,MA
2101301,2008,16500.0,Bacuri,MA
2101350,2008,5597.0,Bacurituba,MA
2101400,2008,81497.0,Balsas,MA
2101509,2008,17069.0,Barão de Grajaú,MA
2101608,2008,81027.0,Barra do Corda,MA
2101707,2008,49398.0,Barreirinhas,MA
2101731,2008,5892.0,Belágua,MA
2101772,2008,8850.0,Bela Vista do Maranhão,MA
2101806,2008,5545.0,Benedito Leite,MA
2101905,2008,21356.0,Bequimão,MA
2101939,2008,6160.0,Bernardo do Mearim,MA
2101970,2008,7643.0,Boa Vista do Gurupi,MA
2102002,2008,38813.0,Bom Jardim,MA
2102036,2008,24661.0,Bom Jesus das Selvas,MA
2102077,2008,13222.0,Bom Lugar,MA
2102101,2008,32018.0,Brejo,MA
2102150,2008,5896.0,Brejo de Areia,MA
2102200,2008,26029.0,Buriti,MA
2102309,2008,22941.0,Buriti Bravo,MA
2102325,2008,63466.0,Buriticupu,MA
2102358,2008,15005.0,Buritirana,MA
2102374,2008,9116.0,Cachoeira Grande,MA
2102408,2008,10279.0,Cajapió,MA
2102507,2008,13203.0,Cajari,MA
2102556,2008,12615.0,Campestre do Maranhão,MA
2102606,2008,19409.0,Cândido Mendes,MA
2102705,2008,19396.0,Cantanhede,MA
2102754,2008,10683.0,Capinzal do Norte,MA
2102804,2008,25159.0,Carolina,MA
2102903,2008,20905.0,Carutapera,MA
2103000,2008,147416.0,Caxias,MA
2103109,2008,10127.0,Cedral,MA
2103125,2008,9062.0,Central do Maranhão,MA
2103158,2008,7318.0,Centro do Guilherme,MA
2103174,2008,15577.0,Centro Novo do Maranhão,MA
2103208,2008,69734.0,Chapadinha,MA
2103257,2008,12778.0,Cidelândia,MA
2103307,2008,113768.0,Codó,MA
2103406,2008,45343.0,Coelho Neto,MA
2103505,2008,36725.0,Colinas,MA
2103554,2008,14535.0,Conceição do Lago-Açu,MA
2103604,2008,62442.0,Coroatá,MA
2103703,2008,35009.0,Cururupu,MA
2103752,2008,12118.0,Davinópolis,MA
2103802,2008,22092.0,Dom Pedro,MA
2103901,2008,10704.0,Duque Bacelar,MA
2104008,2008,19055.0,Esperantinópolis,MA
2104057,2008,27328.0,Estreito,MA
2104073,2008,7872.0,Feira Nova do Maranhão,MA
2104081,2008,8404.0,Fernando Falcão,MA
2104099,2008,17432.0,Formosa da Serra Negra,MA
2104107,2008,11919.0,Fortaleza dos Nogueiras,MA
2104206,2008,14903.0,Fortuna,MA
2104305,2008,10823.0,Godofredo Viana,MA
2104404,2008,16914.0,Gonçalves Dias,MA
2104503,2008,10224.0,Governador Archer,MA
2104552,2008,14557.0,Governador Edison Lobão,MA
2104602,2008,16341.0,Governador Eugênio Barros,MA
2104628,2008,7091.0,Governador Luiz Rocha,MA
2104651,2008,11666.0,Governador Newton Bello,MA
2104677,2008,24671.0,Governador Nunes Freire,MA
2104701,2008,6439.0,Graça Aranha,MA
2104800,2008,55833.0,Grajaú,MA
2104909,2008,12741.0,Guimarães,MA
2105005,2008,25037.0,Humberto de Campos,MA
2105104,2008,25198.0,Icatu,MA
2105153,2008,12073.0,Igarapé do Meio,MA
2105203,2008,11003.0,Igarapé Grande,MA
2105302,2008,236311.0,Imperatriz,MA
2105351,2008,13636.0,Itaipava do Grajaú,MA
2105401,2008,56241.0,Itapecuru Mirim,MA
2105427,2008,25866.0,Itinga do Maranhão,MA
2105450,2008,8557.0,Jatobá,MA
2105476,2008,15270.0,Jenipapo dos Vieiras,MA
2105500,2008,20482.0,João Lisboa,MA
2105609,2008,16054.0,Joselândia,MA
2105658,2008,4101.0,Junco do Maranhão,MA
